er_db,xtalk_db,wdm_channels_n,duty_cycle,margin_db,effective_wdm_channels,loss_path_db,pp_crosstalk_db,p_laser_dbm,p_laser_mw,laser_limit_mw,boundary_status,evidence_label,promotion_decision,claim_boundary
10.0,-15.0,16,0.5,3.0,8.0,5.3,0.9464417600179219,-8.753558239982077,0.1332429305464793,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,16,0.5,6.0,8.0,5.3,0.9464417600179219,-5.753558239982077,0.2658545980554059,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,16,0.25,1.0,4.0,5.3,0.431087658139227,-11.268912341860773,0.07466357243455556,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,16,0.25,3.0,4.0,5.3,0.431087658139227,-9.268912341860773,0.11833378767635433,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,16,0.25,6.0,4.0,5.3,0.431087658139227,-6.268912341860773,0.23610694713815863,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,1.0,1.0,25.0,5.3,2.6359850754035756,-9.064014924596425,0.1240504967020571,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,1.0,3.0,25.0,5.3,2.6359850754035756,-7.0640149245964245,0.1966067877445101,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,1.0,6.0,25.0,5.3,2.6359850754035756,-4.0640149245964245,0.39228211445370637,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,0.75,1.0,19.0,5.3,2.1115552291426125,-9.588444770857386,0.1099399469113424,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,0.75,3.0,19.0,5.3,2.1115552291426125,-7.588444770857386,0.17424307343932283,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,0.75,6.0,19.0,5.3,2.1115552291426125,-4.588444770857386,0.3476606380778357,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,0.5,1.0,13.0,5.3,1.5149875593486617,-10.185012440651338,0.09582939712062766,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,0.5,3.0,13.0,5.3,1.5149875593486617,-8.185012440651338,0.1518793591341354,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,0.5,6.0,13.0,5.3,1.5149875593486617,-5.185012440651338,0.3030391617019648,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,0.25,1.0,7.0,5.3,0.823222321431216,-10.876777678568784,0.08171884732991293,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,0.25,3.0,7.0,5.3,0.823222321431216,-8.876777678568784,0.12951564482894803,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,25,0.25,6.0,7.0,5.3,0.823222321431216,-5.876777678568784,0.258417685326094,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,1.0,1.0,32.0,5.3,3.177159028658423,-8.522840971341576,0.14051280479122433,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,1.0,3.0,32.0,5.3,3.177159028658423,-6.5228409713415765,0.22269778776722873,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,1.0,6.0,32.0,5.3,3.177159028658423,-3.5228409713415765,0.4443405035588891,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,0.75,1.0,24.0,5.3,2.5528607611673038,-9.147139238832695,0.12169873840360466,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,0.75,3.0,24.0,5.3,2.5528607611673038,-7.147139238832695,0.19287950202697893,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,0.75,6.0,24.0,5.3,2.5528607611673038,-4.147139238832695,0.3848452017243947,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,0.5,1.0,16.0,5.3,1.8235067743756894,-9.87649322562431,0.10288467201598503,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,0.5,3.0,16.0,5.3,1.8235067743756894,-7.87649322562431,0.16306121628672907,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,0.5,6.0,16.0,5.3,1.8235067743756894,-4.87649322562431,0.3253498998899002,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,0.25,1.0,8.0,5.3,0.9464417600179219,-10.753558239982077,0.0840706056283654,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,0.25,3.0,8.0,5.3,0.9464417600179219,-8.753558239982077,0.1332429305464793,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,32,0.25,6.0,8.0,5.3,0.9464417600179219,-5.753558239982077,0.2658545980554059,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
